id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
879228,"Near Palace Schönbrunn, Apt. 6",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18444,16.32717,Entire home/apt,264,1,203,2022-11-27,1.74,15,161,20,
114505,"Near Palace Schönbrunn, Apt. 5",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18445,16.32722,Entire home/apt,96,1,123,2022-11-01,0.88,15,171,3,
118309,Beautiful apartment near downtown,597462,Anna,,Mariahilf,48.19163,16.34195,Entire home/apt,136,2,80,2015-06-17,0.57,1,357,0,
393961,City Apartment 2- Palais Brambilla - 1920ies style,1833176,Markus,,Innere Stadt,48.21318,16.37486,Entire home/apt,150,3,73,2022-10-21,0.63,4,340,8,
121026,"Feels-Like-Home Apt with garage, balcony & aircon",608240,Andrei,,Leopoldstadt,48.2158,16.39034,Entire home/apt,89,3,353,2022-12-11,2.52,2,284,58,
397617,bright+colourful loft - near Hauptbahnhof,1986417,Mave,,Favoriten,48.17437,16.39339,Entire home/apt,150,2,178,2022-05-30,1.38,1,42,1,
404083,nice apartment in central location,2015270,Christoph,,Leopoldstadt,48.2184,16.39906,Entire home/apt,85,2,234,2022-12-11,1.81,2,23,20,
880741,Roofterrace condo Mariahilferstreet,427895,Christoph,,Neubau,48.19902,16.34679,Entire home/apt,130,1,182,2019-12-31,1.53,1,0,0,
131628,"Holiday Apartment ""Modern Vienna""",647465,Sylvia,,Ottakring,48.21543,16.30939,Entire home/apt,61,7,0,,,2,0,0,
892831,"Homeoffice, Rückzugsort, Arbeitsplatz",358163,Greg,,Landstra§e,48.19108,16.38747,Entire home/apt,49,3,24,2020-07-31,0.24,2,337,0,
404657,"Sunny, quiet and central apartment with terrace",1693552,Joseph,,Mariahilf,48.19447,16.35099,Entire home/apt,73,180,59,2022-10-01,0.79,1,252,2,
422021,Designer Studio at the Heart of Vienna,518644,Michael,,Margareten,48.19353,16.36057,Entire home/apt,55,1,56,2022-08-16,0.66,34,345,1,
422063,Min 1 Month Be at the center with private bathroom,518644,Michael,,Margareten,48.19536,16.35912,Private room,25,30,27,2022-10-31,0.58,34,86,2,
429820,LONG TERM Center Room +private shower+sink,518644,Michael,,Margareten,48.19465,16.36058,Private room,29,30,20,2022-05-31,0.15,34,345,2,
429821,Center room+private shower+sink,518644,Michael,,Margareten,48.19369,16.35899,Private room,39,30,1,2019-03-11,0.02,34,90,0,
430037,Sonata large 1-bedroom apartment nearJudenplatz,1391676,Christian,,Innere Stadt,48.21104,16.36991,Entire home/apt,239,1,57,2022-11-26,0.48,8,136,18,
431055,Enjoy the quietness of the modern & central studio,2142888,Simon,,Mariahilf,48.19158,16.34999,Entire home/apt,99,4,44,2022-08-28,0.34,2,163,2,
432365,VIENNA CENTER – BELVEDERE 23,2150005,Ramona & Alex,,Landstra§e,48.19306,16.38798,Entire home/apt,59,5,435,2022-12-08,3.39,4,233,54,
138264,Apartment with roofterrace (#1),675182,Stephanie,,Hernals,48.22353,16.31773,Entire home/apt,150,1,5,2022-07-25,0.10,14,285,3,
435239,Direct at the center near state opera house studio,518644,Michael,,Margareten,48.1935,16.35862,Entire home/apt,68,1,27,2022-10-23,0.31,34,359,4,
435240,"Center Opera modern, light and quiet Apt",518644,Michael,,Margareten,48.19532,16.35901,Entire home/apt,68,1,48,2022-10-16,0.56,34,158,7,
455314,"Central, quiet, fully equipped",2262994,Christine,,Rudolfsheim-Fnfhaus,48.19983,16.33778,Entire home/apt,86,1,685,2022-12-10,5.37,2,150,65,
461361,LedererLeo,2293155,Lee,,Josefstadt,48.21189,16.34926,Entire home/apt,50,3,141,2022-10-29,1.10,1,236,21,
465925,Zentral gelegenes Apartment Alina,2313955,Marina,,Mariahilf,48.19156,16.33941,Entire home/apt,129,2,41,2022-11-28,0.48,4,363,6,
468889,Traditional Apartments Vienna TAV,2327667,Andreas,,Brigittenau,48.23536,16.38022,Entire home/apt,61,2,45,2022-10-29,0.35,6,8,6,
481895,VIENNA CENTER – BELVEDERE 22,2150005,Ramona & Alex,,Landstra§e,48.19306,16.38798,Entire home/apt,49,5,475,2022-12-01,3.70,4,224,47,
482052,1BR KLIMT Apartment,13336646,Hotel Klimt,,Penzing,48.19676,16.28851,Entire home/apt,185,1,9,2022-09-25,0.07,8,365,3,
900074,Charming room very central,4805531,Sybille,,Neubau,48.20087,16.34443,Private room,39,7,48,2022-09-30,0.40,1,0,7,
153988,City Center Apartment - Free Wifi unlimited,739130,Roman,,Alsergrund,48.21606,16.34875,Entire home/apt,52,1,150,2022-10-07,1.09,1,184,20,
908106,Lovely Magic City Apartment,4865438,Daniela,,Landstra§e,48.19922,16.40298,Entire home/apt,82,7,24,2022-07-26,0.20,23,218,3,
155077,ecoapartment h34,704670,Anna & Leo,,Landstra§e,48.20749,16.39307,Entire home/apt,71,1,58,2015-05-05,0.42,1,0,0,
914026,CENTRALLY LOCATED ATELIER,4843057,Tina Und Lisa,,Neubau,48.20506,16.34056,Entire home/apt,85,14,255,2022-11-25,2.15,2,285,29,
482090,U3 Meiselmarkt - Schönbrunnnähe,2387347,Manuela,,Rudolfsheim-Fnfhaus,48.1969,16.31793,Private room,40,14,0,,,1,365,0,
488723,Sunny apartment right on Augarten,2418146,Gisella,,Brigittenau,48.22875,16.37405,Entire home/apt,79,10,117,2022-11-06,1.00,17,81,2,
163792,Apartment Vienna Simmering,651150,Klaus & Ligia,,Simmering,48.18022,16.41955,Entire home/apt,42,3,110,2022-11-28,0.80,1,36,4,
915450,25m² Private room with garden,4853903,Edgar,,Alsergrund,48.22708,16.35141,Private room,19,1,1,2015-09-15,0.01,1,0,0,
169672,In the Heart of Vienna - Naschmarkt,808772,Astrid,,Wieden,48.19527,16.36374,Private room,42,2,385,2022-12-02,2.79,1,253,19,
918893,TOP Nähe Cottage in Währing,4935851,Marcus,,Whring,48.22843,16.33584,Entire home/apt,68,2,157,2022-11-14,1.31,2,337,25,
925419,♥Sunny apartment near Schönbrunn,4558118,Anna,,Rudolfsheim-Fnfhaus,48.189,16.32601,Entire home/apt,75,1,143,2022-10-15,1.21,1,256,1,
492555,Little paradise + BMW (6 min to center),2271419,Nura,,Favoriten,48.17297,16.37754,Entire home/apt,63,1,46,2022-09-09,0.36,1,360,2,
532596,"Beautiful, Quiet, City Center Flat- 130sqm!",442912,Anna,,Innere Stadt,48.20845,16.37722,Entire home/apt,270,28,116,2022-10-01,0.93,2,286,2,
169752,Viennaflat mini: Centrally located studio,809077,Martha,,Margareten,48.19469,16.35963,Entire home/apt,62,1,70,2022-12-05,0.76,6,71,5,
543409,privateroom downtown absolute quiet,2671443,Christoph,,Landstra§e,48.20121,16.38976,Private room,100,1,182,2022-11-27,1.66,1,172,3,
560952,Centrally located in the 8.district,2757977,Ursula,,Josefstadt,48.20879,16.34266,Private room,57,1,168,2022-11-20,1.35,1,338,34,
563275,SUNNY APARTMENT DOWNTOWN VIENNA #23,1440944,Stephanie,,Wieden,48.19356,16.36768,Entire home/apt,59,2,181,2022-11-27,1.44,4,323,25,
928729,very friendly & cozy apartment,4999922,Georg,,Whring,48.22025,16.34036,Entire home/apt,78,3,63,2020-01-01,0.54,1,355,0,
172530,"Viennaflat top: spacious, bright and in the center",809077,Martha,,Margareten,48.19469,16.35963,Entire home/apt,149,1,201,2022-12-11,1.46,6,81,7,
173375,Central Cosy Flat in Vienna's 'Karmeliterviertel',827783,Stefan,,Leopoldstadt,48.21664,16.37842,Entire home/apt,79,2,172,2022-12-06,1.24,1,31,7,
931463,Your home away from home - central location,1273247,Sabine,,Josefstadt,48.20779,16.35093,Entire home/apt,75,7,71,2019-08-25,0.60,1,0,0,
197787,Sunny Apartment Roofterrace (#2),675182,Stephanie,,Hernals,48.22356,16.31781,Entire home/apt,94,1,2,2017-01-05,0.03,14,251,0,
197796,Cozy Apartment in the attic (#3),675182,Stephanie,,Hernals,48.22353,16.31773,Entire home/apt,123,1,1,2016-08-03,0.01,14,266,0,
197809,Cozy Studio for 2 persons (#4),675182,Stephanie,,Hernals,48.22356,16.31781,Entire home/apt,88,1,6,2022-05-24,0.05,14,287,1,
197822,Comfortable Apartement for 2 (#5),675182,Stephanie,,Hernals,48.22356,16.31781,Entire home/apt,89,1,0,,,14,287,0,
197827,Comfortable Apartment for 2 (#6),675182,Stephanie,,Hernals,48.22356,16.31781,Entire home/apt,94,1,0,,,14,308,0,
197831,Roomy Apartment for 4 persons (#7),675182,Stephanie,,Hernals,48.22356,16.31781,Entire home/apt,153,1,0,,,14,264,0,
197842,Apartment with elegant charme (#8),675182,Stephanie,,Hernals,48.22356,16.31781,Entire home/apt,153,1,3,2016-12-14,0.03,14,267,0,
197852,Studio with Garden for 2 (#H03),675182,Stephanie,,Hernals,48.22509,16.31632,Entire home/apt,99,1,0,,,14,269,0,
197857,Quiet Studio with Garden (#R02),675182,Stephanie,,Hernals,48.22501,16.31557,Entire home/apt,101,1,4,2022-12-11,0.04,14,246,1,
197859,Studio with Balcony for 2 (#R26),675182,Stephanie,,Hernals,48.22501,16.31557,Entire home/apt,98,1,4,2022-11-06,0.11,14,214,2,
197865,Apartment with Space for 5 (#F21/7),675182,Stephanie,,Hernals,48.22365,16.31742,Entire home/apt,215,1,1,2014-01-05,0.01,14,263,0,
197870,Spacious comfy Apartment (#F21/18),675182,Stephanie,,Hernals,48.22365,16.31742,Entire home/apt,215,1,1,2017-05-01,0.01,14,249,0,
197968,Central 2 bedroom flat,965759,Pierre,,Alsergrund,48.21919,16.35505,Entire home/apt,123,1,77,2022-09-25,0.62,2,293,10,
933256,HopInHopOut Vienna at your Doorstep,833967,Annemarie And Motti,,Leopoldstadt,48.21494,16.37844,Entire home/apt,70,3,654,2022-11-29,5.55,4,178,75,
936577,LIVE : CENTRAL : AND : NEW !,4642438,Regina-Marian,,Alsergrund,48.21599,16.34529,Entire home/apt,71,3,100,2022-12-05,0.85,1,63,17,
566572,vienna city loft schönbrunn U3,2786751,Anna,,Rudolfsheim-Fnfhaus,48.19813,16.31826,Entire home/apt,52,3,22,2017-07-31,0.17,1,0,0,
203691,"At the City center room with shower, sink",518644,Michael,,Margareten,48.19347,16.359,Private room,41,1,57,2022-11-27,0.42,34,347,19,
203707,LONG TERM Full of light and large bathroom+Bathtub,518644,Michael,,Margareten,48.19496,16.35896,Entire home/apt,65,30,98,2022-06-10,0.71,34,357,1,
208734,美妙的维也纳市中心居家生活体验!,1028000,Liang,,Mariahilf,48.19341,16.35082,Entire home/apt,140,3,22,2019-05-21,0.33,1,0,0,
569990,Studio Apartment incl Wifi & car parking,2805014,Appartements,,Floridsdorf,48.26141,16.38739,Entire home/apt,79,5,4,2021-12-22,0.06,3,358,1,
569995,Apartment including Wifi & free car parking,2805014,Appartements,,Floridsdorf,48.26134,16.38735,Entire home/apt,89,5,6,2021-09-19,0.09,3,347,0,
569997,Beautiful Suite Apartment in Vienna Boardinghouse,2805014,Appartements,,Floridsdorf,48.26149,16.38753,Entire home/apt,99,5,2,2021-09-30,0.03,3,344,0,
570242,Apartment Praterstrasse76,2805424,Robert,,Leopoldstadt,48.21828,16.39093,Entire home/apt,81,20,53,2022-11-11,0.77,15,0,2,
570243,Apartment Rotensterngasse,2805424,Robert,,Leopoldstadt,48.21886,16.38417,Entire home/apt,62,14,35,2022-11-14,0.31,15,102,2,
570246,Apartment Max Winter Platz,2805424,Robert,,Leopoldstadt,48.22123,16.4003,Entire home/apt,77,90,12,2021-09-26,0.10,15,3,0,
939322,GoVienna Belvedere Apartment,4236636,Anika,,Landstra§e,48.19289,16.38533,Entire home/apt,136,2,53,2022-11-20,0.48,5,337,3,
949820,Traditional Apartments Vienna - Entire,2327667,Andreas,,Leopoldstadt,48.21945,16.39944,Entire home/apt,65,2,115,2022-10-04,1.04,6,267,15,
210780,Elegant Home Close to Palace Schönbrunn,175131,Ingela,,Rudolfsheim-Fnfhaus,48.18444,16.32715,Entire home/apt,106,1,173,2022-11-20,1.27,15,130,13,
956500,Private guest apartment in Vienna!,5197852,Lisa,,Penzing,48.2111,16.23353,Entire home/apt,45,3,75,2022-09-11,0.64,1,6,2,
957049,Adagio large 2-bedroom apartment by Judenplatz,1391676,Christian,,Innere Stadt,48.21133,16.37083,Entire home/apt,284,1,81,2022-12-07,0.69,8,299,27,
573333,Loft in Viennas creative district,2118680,Thomas,,Neubau,48.2031,16.34571,Entire home/apt,145,2,74,2022-11-27,0.59,1,143,28,
212649,roofflat in the center with terrace,358842,Elxe,,Leopoldstadt,48.21971,16.37903,Private room,60,2,29,2022-11-15,0.22,3,0,6,
576960,Old-Town-Dreams Apt in the Center,608240,Andrei,,Innere Stadt,48.20845,16.37793,Entire home/apt,102,3,474,2022-12-11,3.75,2,291,61,
958755,Elegant Flat nr. St. Charles Church,5217546,Bettina,,Wieden,48.19876,16.37246,Entire home/apt,50,400,182,2019-03-24,1.54,2,358,0,
216214,Complete furnished+private bathroom 1 month min,518644,Michael,,Margareten,48.19372,16.35862,Private room,28,30,37,2022-09-14,0.27,34,316,2,
579301,nice flat near belvedere palace,2849095,Veselinka,,Landstra§e,48.19197,16.39073,Entire home/apt,61,2,158,2020-09-01,1.51,2,5,0,
579302,"central, near palais Liechtenstein",2849095,Veselinka,,Alsergrund,48.22974,16.35492,Entire home/apt,61,2,96,2020-08-31,0.92,2,0,0,
222614,"Cityappartement ""4 Cityexplorers""",1156106,Stefan,,Mariahilf,48.201210021972656,16.359617233276367,Entire home/apt,75,2,647,2022-12-06,4.75,2,318,67,
969267,"In the green outskirts of Vienna,",1174158,Christine,,Penzing,48.20925,16.2307,Private room,36,1,0,,,1,277,0,
228698,Wohnung mit Veranda am Stadtrand,1193729,Anneliese,,Penzing,48.20841,16.2454,Entire home/apt,95,3,4,2022-09-25,0.56,2,286,4,
979620,Schönbrunn New 2-rooms Apartment,5361631,Olga,,Meidling,48.18374,16.32163,Entire home/apt,79,3,121,2022-12-11,1.03,1,146,27,
980127,Luxurious penthouse in the center,3318130,Javi,,Rudolfsheim-Fnfhaus,48.20139,16.33181,Entire home/apt,300,1,56,2022-07-22,0.48,1,362,2,
600477,Terrace Suite Gustav Mahler ****,540246,Christian,,Ottakring,48.21479,16.33843,Entire home/apt,87,1,313,2022-11-28,2.49,8,246,20,
601274,Vienna's most comfortable bed!,2975569,Georg,,Penzing,48.2001,16.30889,Entire home/apt,79,3,17,2022-09-03,0.15,1,0,11,
603258,Central apartment near Naschmarkt,1446342,Schoen,,Wieden,48.19551,16.37011,Entire home/apt,113,3,75,2022-07-08,0.60,2,102,1,
604215,Viennese flair superbly located,3319864,Eric,,Neubau,48.20409,16.35473,Entire home/apt,98,3,273,2022-12-09,2.17,1,225,19,
610592,Visit Museums from an Arty Apartment in the Design District,3027372,Maria,,Neubau,48.20142,16.3515,Entire home/apt,70,4,148,2022-11-22,1.22,1,155,37,
229535,City Center - Jump over the canal to be there,246743902,Vienna,,Leopoldstadt,48.21419,16.37646,Entire home/apt,282,1,515,2022-11-01,3.78,15,365,55,
615011,sunny.overlooking roofs.charming T37,3049637,Kiki,,Wieden,48.19295,16.36607,Entire home/apt,59,2,332,2022-11-21,2.65,6,110,52,
983570,¡Hip Apartment At The Belvedere! ++ 60m² ++,344610,Christine,,Landstra§e,48.19172,16.38855,Entire home/apt,134,2,59,2022-08-30,0.71,1,349,5,
234613,City Center - Smart Living - Best price in center,246743902,Vienna,,Leopoldstadt,48.21269,16.37841,Entire home/apt,87,1,690,2022-11-18,5.17,15,361,59,
627455,"Wien im Herzen, Vienna Downtown",2915187,Wolfgang,,Landstra§e,48.21218,16.38909,Entire home/apt,85,2,151,2022-12-08,1.28,2,314,27,
235772,Vienna CityApartments - Luxury 1,1235709,Guido,,Landstra§e,48.20947,16.38992,Entire home/apt,105,1,173,2022-12-01,1.35,8,261,27,
638309,KLIMT Hotelroom (1-4),13336646,Hotel Klimt,,Penzing,48.19558,16.29074,Entire home/apt,125,2,21,2019-11-18,0.24,8,352,0,
655525,Vienna Center Apartment Wieden,3299876,Angelo,,Wieden,48.19176,16.36493,Entire home/apt,56,4,30,2022-09-30,0.25,1,316,3,
996137,NEW renovated Flat with Rooftop Terrace Schönbrunn,2391996,Antonia,,Meidling,48.17984,16.32205,Entire home/apt,50,14,88,2022-07-22,1.15,2,269,1,
999677,A bright architect's place near AKH,5495397,Kilian,,Whring,48.22003,16.34161,Entire home/apt,65,13,30,2022-09-25,0.27,2,166,1,
235787,Vienna CityApartments - Design 1,1235709,Guido,,Landstra§e,48.1995,16.40202,Entire home/apt,80,1,57,2022-11-07,0.43,8,276,11,
235805,Inner City - Dorotheum,150784775,Jennifer,,Innere Stadt,48.20541,16.36867,Entire home/apt,112,3,105,2022-10-29,0.85,2,69,3,
999784,A bright + functional 1BR near AKH,5495397,Kilian,,Whring,48.22003,16.34161,Entire home/apt,47,6,106,2022-11-26,0.92,2,344,13,
668413,Cosy flat located next the main shopping Street,1091460,Alex,,Mariahilf,48.19594,16.34646,Entire home/apt,97,2,42,2022-11-01,0.42,2,159,15,
242287,Comfortable city flat at Rennweg,1271221,Familien,,Landstra§e,48.19148,16.39017,Entire home/apt,61,3,190,2022-11-22,1.41,1,301,21,
673170,Central 72m2 Apartment - Belvedere,3415690,Daniel,,Wieden,48.19399,16.37698,Entire home/apt,90,3,0,,,1,141,0,
1000216,"orig. Vienna Apartment, trad. style",5329109,Christiane,,Wieden,48.18951,16.3693,Entire home/apt,110,4,14,2017-06-04,0.12,2,340,0,
244032,Wohlfühloase zentral & ruhig,54301002,Pia,,Mariahilf,48.19214,16.34293,Entire home/apt,109,2,157,2022-09-10,1.18,36,203,7,
1001143,"CozyJacq: Smart luxury, Belvedere",5505334,Reka,,Landstra§e,48.18809,16.38501,Entire home/apt,84,28,3,2022-09-10,0.03,2,277,1,
687102,Elegant Apartment in City Center,115014113,Peter,,Wieden,48.19692,16.37234,Entire home/apt,148,5,166,2020-01-04,1.36,1,0,0,
690832,Cozy Apartment near Centre + Wi-Fi,3530452,Shantia,,Alsergrund,48.2208,16.3674,Entire home/apt,39,2,107,2021-07-07,0.89,1,17,0,
701962,Walk everywhere - Prime Location,1426583,Cecilia & Walfried,,Wieden,48.19931,16.36627,Entire home/apt,184,14,26,2022-05-01,0.21,7,269,2,
706621,Ily's place - Boutique apt. In Vie,3632088,Ilana,,Josefstadt,48.21022,16.35098,Entire home/apt,98,2,458,2022-11-26,3.69,2,199,73,
244521,Heart of Vienna cosy and modern,518644,Michael,,Margareten,48.19446,16.36087,Entire home/apt,65,30,38,2022-08-06,0.28,34,358,1,
244919,"Apartment ""Modern Vienna Enkplatz""",647465,Sylvia,,Simmering,48.17691,16.41262,Entire home/apt,65,7,1,2015-02-16,0.01,2,165,0,
708972,Apartment Giuliano Vienna,3647503,Slavo,,Leopoldstadt,48.21753,16.41384,Entire home/apt,82,4,34,2022-08-19,0.28,2,315,1,
1004037,"Hotspot Museum, first district",3966509,Erich,,Innere Stadt,48.20223,16.36231,Entire home/apt,90,1,352,2022-11-26,2.99,7,309,38,
247290,Specious modern studio near the state opera house,518644,Michael,,Margareten,48.19554,16.35863,Entire home/apt,62,30,57,2022-06-05,0.42,34,365,1,
247879,Stadtnest (City Nest) Studio for 2,1280395,Barbara,,Mariahilf,48.19285,16.34503,Entire home/apt,87,2,46,2022-12-10,0.38,2,34,10,
1023577,ORGANIC CITY LOFT 1 Wienerzimmer,5634518,Gerhard & Nicole,,Neubau,48.20678,16.34603,Entire home/apt,89,2,283,2022-10-02,2.45,4,342,33,
710891,Town House located next to main shoppingTriplex,1091460,Alex,,Mariahilf,48.19413,16.34601,Entire home/apt,149,2,56,2022-10-30,0.66,2,161,31,
251790,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,55,3,103,2022-12-05,0.77,2,231,19,
714920,Your Luxury Rooftop Penthouse with Balcony - # 1,3681293,Ferdinand,,Wieden,48.18982,16.36472,Entire home/apt,137,2,423,2022-12-02,3.88,2,183,60,
718684,Traditional Apartments Vienna- City,2327667,Andreas,,Neubau,48.20188,16.33795,Entire home/apt,62,2,169,2022-11-17,1.51,6,323,11,
1025773,Central location: Naschmarkt & balcony,5647750,Aleks & Team,,Wieden,48.19593,16.36055,Entire home/apt,105,3,219,2022-12-07,1.87,2,217,22,
1027443,Sunny Apartment near City Center,5654805,Lidia,,Margareten,48.18193,16.36169,Entire home/apt,69,3,68,2022-12-09,0.58,1,324,15,
252052,City Centre with Garden! Apt. 11,175131,Ingela,,Neubau,48.20549,16.35443,Entire home/apt,150,14,232,2022-08-01,1.71,15,41,4,
263788,Classic & Cool Urban Living Vienna,1384125,Christian,,Leopoldstadt,48.21992,16.37994,Entire home/apt,77,2,157,2022-12-11,1.17,1,137,24,
1029189,Sonnberg Appartements,5638910,Gordana,,Dbling,48.24361,16.34105,Entire home/apt,106,2,6,2022-10-31,0.12,1,339,3,
1041090,ORGANIC CITY LOFT 2 Wienerzimmer,5634518,Gerhard & Nicole,,Neubau,48.20447,16.34841,Entire home/apt,98,2,324,2022-11-28,2.95,4,339,39,
729796,Modern with 12qm balcony near Danube,3793751,Lucia,,Leopoldstadt,48.22927,16.3948,Entire home/apt,53,3,9,2019-12-03,0.14,2,0,0,
730288,Designer Flat: 10 Minutes to Center,977695,Harald,,Ottakring,48.21265,16.33539,Entire home/apt,79,3,19,2021-09-05,0.16,4,0,0,
730325,"Cosy Flat, 10 Min to City Center",977695,Harald,,Ottakring,48.21333,16.33329,Entire home/apt,69,3,3,2015-07-22,0.03,4,0,0,
265300,Concerto large 3-bedroom apartment nearJudenplatz,1391676,Christian,,Innere Stadt,48.21104,16.36991,Entire home/apt,355,1,131,2022-11-26,1.11,8,227,28,
271754,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,55,3,90,2022-10-27,0.69,2,213,21,
731862,Days in Vienna,3809727,Johannes & Johanna,,Innere Stadt,48.21366,16.37426,Entire home/apt,100,3,467,2022-12-09,3.79,1,120,59,
751185,**Cozy CityAp 80sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,119,3,118,2022-11-01,1.00,3,345,7,
1043989,Central Apartment Vienna-great view,5748098,Maria,,Josefstadt,48.21408,16.34166,Entire home/apt,75,2,54,2022-12-06,0.47,1,327,11,
271872,Rent Holiday Apartment in Vienna!,1422776,Isabella Tabibian,,Margareten,48.18747,16.34898,Entire home/apt,107,4,6,2020-01-02,0.05,1,350,0,
758811,Georgeous Apartment near Stephansdom - Apt 11,1547126,Anna & Vladan,,Innere Stadt,48.20751,16.37899,Entire home/apt,125,1,300,2021-09-05,2.44,39,214,0,
272589,Cozy Studio Apt - directly in the heart of Vienna!,1426583,Cecilia & Walfried,,Wieden,48.19916,16.36657,Entire home/apt,181,14,7,2019-12-11,0.12,7,365,0,
1046682,"Wiener Stadtwohnung, gemütlich",5329109,Christiane,,Wieden,48.18581,16.37184,Private room,85,4,3,2022-06-06,0.03,2,306,1,
275667,NEWLY RENOVATED DOWNTOWN FLAT #7,1440944,Stephanie,,Wieden,48.19204,16.36592,Entire home/apt,59,2,193,2022-11-12,1.51,4,332,42,
275668,UR OWN DOWNTOWN VIENNA FLAT #15,1440944,Stephanie,,Wieden,48.19328,16.36755,Entire home/apt,59,2,219,2022-11-28,1.75,4,337,38,
276893,Apartment with balcony in trendy neighborhood,1446342,Schoen,,Neubau,48.20287,16.34555,Entire home/apt,176,2,135,2022-11-27,1.01,2,34,11,
1047869,Cozy room with attached bathroom,3242264,Iris,,Penzing,48.18926,16.3073,Private room,49,1,38,2019-06-14,0.35,1,0,0,
759562,Nette Garconniere in ruhiger Gasse-super Anbindung,2457773,Carolin,,Ottakring,48.20857,16.30538,Entire home/apt,40,20,7,2022-06-22,0.06,1,58,4,
763157,Atmospheric flat at Augarten,2418146,Gisella,,Brigittenau,48.22883,16.37384,Entire home/apt,102,14,210,2022-08-06,1.72,17,153,5,
280960,"Gemütliche, zentrale Wohlfühloase",54301002,Pia,,Mariahilf,48.19253,16.34314,Entire home/apt,115,2,85,2022-10-30,0.66,36,203,3,
766088,"apartment Döbling, near Grinzing",4039784,Gerlinde,,Dbling,48.26035,16.36282,Entire home/apt,85,2,0,,,1,0,0,
778065,"Indoor ""Tree House"" First District",1189537,Georg,,Innere Stadt,48.21409,16.36324,Private room,76,30,1,2016-05-07,0.01,2,83,0,
289195,Apartment Kalrskirche 1,685572,Christoph,,Wieden,48.19762,16.37036,Entire home/apt,268,3,37,2022-09-24,0.44,5,230,7,
1064301,Top apartment near city center!,5858184,Barbara,,Leopoldstadt,48.21692,16.39026,Entire home/apt,59,28,92,2022-09-03,0.81,1,308,1,
291635,City Apartment at the Danube Canal,1510847,Katerina,,Brigittenau,48.23429,16.36409,Entire home/apt,52,3,283,2022-11-26,2.20,4,240,23,
1065152,Bright family / group apt. 1011,5857639,Alexander,,Margareten,48.18553,16.34753,Entire home/apt,124,4,14,2022-08-24,0.13,5,0,2,
1067546,Bright family / group apt. 1214,5857639,Alexander,,Margareten,48.18551,16.34556,Entire home/apt,99,7,15,2022-08-04,0.14,5,31,2,
1067631,Bright family / group apt. 3839,5857639,Alexander,,Margareten,48.18728,16.3462,Entire home/apt,126,7,22,2022-01-02,0.19,5,0,1,
779815,Fantastic apartment for up to 6 per,4111982,Sonia,,Mariahilf,48.19278,16.34131,Entire home/apt,85,3,43,2022-07-11,0.36,1,304,2,
293442,Charming apartment near city center!,246743902,Vienna,,Leopoldstadt,48.21699,16.3839,Entire home/apt,134,5,166,2022-11-23,1.25,15,362,30,
789563,**Cozy CityAp 60sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,119,3,46,2022-10-29,0.38,3,353,9,
799178,Central and modern - Apartment near city center,246743902,Vienna,,Leopoldstadt,48.21892,16.38377,Entire home/apt,229,5,113,2022-10-31,0.93,15,365,28,
293667,SUITE - 10 hotspots in 10 minutes,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,47,5,285,2022-12-03,2.15,2,227,25,
799342,Central Apartment near Naschmarkt,4208823,Nina,,Mariahilf,48.19717,16.35436,Entire home/apt,95,3,57,2022-11-01,0.47,1,101,15,
813826,apartment2rent  panaroma - UNO City,358163,Greg,,Donaustadt,48.23796,16.42418,Entire home/apt,79,3,10,2020-03-04,0.10,2,363,0,
1076416,Apartment near Lugner City,5922712,Walter,,Ottakring,48.204834,16.335833,Entire home/apt,45,30,14,2022-11-30,0.12,2,305,3,
298176,Traditional Apartments Vienna City,1537009,Ingeborg,,Brigittenau,48.23456,16.37933,Entire home/apt,60,2,73,2022-11-20,0.55,1,111,12,
815788,Vienna Luxury Apartment,2425286,Mariusz,,Ottakring,48.21709,16.31941,Entire home/apt,131,1,2,2014-01-03,0.02,1,0,0,
300702,Beautiful Apartment near Schwedenplatz - Apt 15,1547126,Anna & Vladan,,Innere Stadt,48.20994,16.3787,Entire home/apt,164,1,477,2022-11-23,3.60,39,298,24,
1076688,Sunny-central-cozy Vienna apartment,5924508,Sabine,,Landstra§e,48.19746,16.39606,Entire home/apt,300,3,96,2020-02-01,0.82,1,60,0,
302499,Fragola Verde - my home in vienna,1557725,Kurt & Sabine,,Landstra§e,48.19779,16.40265,Entire home/apt,65,4,9,2022-11-12,0.07,4,174,5,
305788,Direct at the Center room with private shower,518644,Michael,,Margareten,48.19357,16.35849,Private room,45,1,55,2022-09-18,0.43,34,0,2,
1080082,Small CityApt not far to the center,5941204,Martin,,Rudolfsheim-Fnfhaus,48.19854,16.33265,Entire home/apt,55,4,380,2022-12-10,3.30,3,342,12,
